cluster_num	sid	gene_i	all_genes_i	gene_j	all_genes_j	subtype	chr_i	pos_i	strand_i	chr_j	pos_j	strand_j	pval	qval	prob	num_hits
4	TCGA-EJ-8474-01A	ETV1*	"ETV1*"	FOXA1*	"FOXA1*	FANCM*	MIA2	KLHL28	TOGARAM1	FKBP3	MIS18BP1	PNN	LINC00639	SEC23A	LINC00517	LOC105370457	SEC23A-AS1	LOC100288846	LINC02315	LOC105370473	LINC02302	LOC101927418	SNORD127	TTC6	LRFN5	TRAPPC6B	GEMIN2	C14orf28	FSCB	SSTR1	PRPF39	CLEC14A	FBXO33	LOC112268136"	TCGA-PRAD	7	13963128	-	15	45512183	-	2e-07	0.00025	2.97119730667008e-06	5
5	TCGA-EJ-5509-01A	LRP1B*	"LRP1B*"	ITGAV*	"ITGAV*	ZC3H15"	TCGA-PRAD	2	141556561	-	2	186433897	-	5.2e-07	0.00059	3.86693182781752e-06	3
5	TCGA-ZG-A8QX-01A	LRP1B*	"LRP1B*"	ITGAV*	"ITGAV*	ZC3H15"	TCGA-PRAD	2	141790538	+	2	186409308	-	5.2e-07	0.00059	3.86693182781752e-06	3
5	TCGA-EJ-A8FN-01A	LRP1B*	"LRP1B*"	ITGAV*	"ITGAV*	ZC3H15"	TCGA-PRAD	2	141356595	+	2	186599041	-	5.2e-07	0.00059	3.86693182781752e-06	3
6	TCGA-ZG-A9LS-01A	MYC*	"MYC*	(CASC11)"	(ALOX15B)	"(ALOX15B)	(ALOX12B)	(ALOXE3)	(MIR4314)	(GUCY2D)"	TCGA-PRAD	8	127735674	-	17	8061742	+	1.1e-06	0.0011	2.2505886828751e-06	2
6	TCGA-EJ-5518-01A	MYC*	"MYC*	(CASC11)"	(ALOX15B)	"(ALOX15B)	(ALOX12B)	(ALOXE3)	(MIR4314)	(GUCY2D)"	TCGA-PRAD	8	127736891	-	17	8059687	+	1.1e-06	0.0011	2.2505886828751e-06	2
7	TCGA-TP-A8TV-01A	HAPLN1	"HAPLN1	VCAN	VCAN-AS1"	none	"none"	TCGA-PRAD	5	83701161	-	5	104424772	-	1.1e-06	0.0011	6.65157902260264e-06	3
7	TCGA-G9-7510-01A	HAPLN1	"HAPLN1	VCAN	VCAN-AS1"	none	"none"	TCGA-PRAD	5	83544072	+	5	104532838	+	1.1e-06	0.0011	6.65157902260264e-06	3
7	TCGA-G9-7510-01A	HAPLN1	"HAPLN1	VCAN	VCAN-AS1"	none	"none"	TCGA-PRAD	5	83907381	+	5	104571533	+	1.1e-06	0.0011	6.65157902260264e-06	3
7	TCGA-V1-A9ZK-01A	HAPLN1	"HAPLN1	VCAN	VCAN-AS1"	none	"none"	TCGA-PRAD	5	83547604	+	5	104508788	-	1.1e-06	0.0011	6.65157902260264e-06	3
8	TCGA-G9-6499-01A	FUBP1*	"FUBP1*	ZZZ3	USP33	MIGA1	NEXN-AS1	AK5	NEXN"	LINC01657	"LINC01657	SCARNA3	COP1	TNR	MIR1843"	TCGA-PRAD	1	77388412	+	1	176082495	+	1.2e-06	0.0012	2.5393982276418e-06	3
8	TCGA-YL-A8SF-01A	FUBP1*	"FUBP1*	ZZZ3	USP33	MIGA1	NEXN-AS1	AK5	NEXN"	LINC01657	"LINC01657	SCARNA3	COP1	TNR	MIR1843"	TCGA-PRAD	1	77959519	+	1	175986603	-	1.2e-06	0.0012	2.5393982276418e-06	3
8	TCGA-HC-7817-01B	FUBP1*	"FUBP1*	ZZZ3	USP33	MIGA1	NEXN-AS1	AK5	NEXN"	LINC01657	"LINC01657	SCARNA3	COP1	TNR	MIR1843"	TCGA-PRAD	1	77687628	+	1	175700307	+	1.2e-06	0.0012	2.5393982276418e-06	3
9	TCGA-CH-5737-01A	(EDIL3)	"(EDIL3)"	MAN2A1	"MAN2A1	LINC01848	(PJA2)"	TCGA-PRAD	5	84422318	-	5	110297867	+	1.7e-06	0.0015	9.69038035426123e-06	4
9	TCGA-CH-5737-01A	(EDIL3)	"(EDIL3)"	MAN2A1	"MAN2A1	LINC01848	(PJA2)"	TCGA-PRAD	5	85000779	-	5	109709052	-	1.7e-06	0.0015	9.69038035426123e-06	4
9	TCGA-CH-5748-01A	(EDIL3)	"(EDIL3)"	MAN2A1	"MAN2A1	LINC01848	(PJA2)"	TCGA-PRAD	5	85147095	+	5	109915048	-	1.7e-06	0.0015	9.69038035426123e-06	4
9	TCGA-V1-A8MG-01A	(EDIL3)	"(EDIL3)"	MAN2A1	"MAN2A1	LINC01848	(PJA2)"	TCGA-PRAD	5	84633265	+	5	109934327	-	1.7e-06	0.0015	9.69038035426123e-06	4
9	TCGA-EJ-8470-01A	(EDIL3)	"(EDIL3)"	MAN2A1	"MAN2A1	LINC01848	(PJA2)"	TCGA-PRAD	5	84954486	+	5	109415350	+	1.7e-06	0.0015	9.69038035426123e-06	4
10	TCGA-EJ-7115-01A	TPBG	"TPBG	IBTK	LINC02542"	PKIB	"PKIB	HSF2	SERINC1"	TCGA-PRAD	6	81988130	-	6	122517199	+	5.1e-06	0.0038	4.4556508592834e-06	3
10	TCGA-EJ-7115-01A	TPBG	"TPBG	IBTK	LINC02542"	PKIB	"PKIB	HSF2	SERINC1"	TCGA-PRAD	6	82029911	-	6	122521595	-	5.1e-06	0.0038	4.4556508592834e-06	3
10	TCGA-ZG-A9L0-01A	TPBG	"TPBG	IBTK	LINC02542"	PKIB	"PKIB	HSF2	SERINC1"	TCGA-PRAD	6	82301215	+	6	122202860	-	5.1e-06	0.0038	4.4556508592834e-06	3
10	TCGA-EJ-5509-01A	TPBG	"TPBG	IBTK	LINC02542"	PKIB	"PKIB	HSF2	SERINC1"	TCGA-PRAD	6	82374555	+	6	122120904	-	5.1e-06	0.0038	4.4556508592834e-06	3
11	TCGA-YL-A8SL-01B	LINC00437	"LINC00437	LINC00366	FREM2-AS1	UFM1	FREM2"	FGF14	"FGF14	ITGBL1	MIR2681	MIR4705"	TCGA-PRAD	13	38751465	-	13	101867709	+	7.3e-06	0.0054	6.25690219158534e-06	3
11	TCGA-YL-A8SO-01B	LINC00437	"LINC00437	LINC00366	FREM2-AS1	UFM1	FREM2"	FGF14	"FGF14	ITGBL1	MIR2681	MIR4705"	TCGA-PRAD	13	38299672	-	13	101677044	-	7.3e-06	0.0054	6.25690219158534e-06	3
11	TCGA-YL-A8HO-01A	LINC00437	"LINC00437	LINC00366	FREM2-AS1	UFM1	FREM2"	FGF14	"FGF14	ITGBL1	MIR2681	MIR4705"	TCGA-PRAD	13	38926262	+	13	102086094	+	7.3e-06	0.0054	6.25690219158534e-06	3
12	TCGA-EJ-5531-01A	SMAD9	"SMAD9	RFXAP	SERTM1"	SPRY2	"SPRY2"	TCGA-PRAD	13	36457307	+	13	80293715	-	1.7e-05	0.011	7.76755800771418e-06	3
12	TCGA-EJ-5509-01A	SMAD9	"SMAD9	RFXAP	SERTM1"	SPRY2	"SPRY2"	TCGA-PRAD	13	36880172	+	13	80474724	-	1.7e-05	0.011	7.76755800771418e-06	3
12	TCGA-CH-5754-01A	SMAD9	"SMAD9	RFXAP	SERTM1"	SPRY2	"SPRY2"	TCGA-PRAD	13	36829343	+	13	80513014	+	1.7e-05	0.011	7.76755800771418e-06	3
13	TCGA-YL-A9WY-01A	LINC01288	"LINC01288"	MMP16	"MMP16"	TCGA-PRAD	8	34955595	-	8	88130706	+	2.5e-05	0.016	6.57170804253013e-06	3
13	TCGA-YL-A9WI-01A	LINC01288	"LINC01288"	MMP16	"MMP16"	TCGA-PRAD	8	34640608	+	8	88465132	-	2.5e-05	0.016	6.57170804253013e-06	3
13	TCGA-2A-A8VV-01A	LINC01288	"LINC01288"	MMP16	"MMP16"	TCGA-PRAD	8	34324770	-	8	88498835	-	2.5e-05	0.016	6.57170804253013e-06	3
14	TCGA-YL-A9WI-01A	(NBPF22P)	"(NBPF22P)"	(SLCO4C1)	"(SLCO4C1)"	TCGA-PRAD	5	85865039	+	5	101492025	-	4.5e-05	0.026	1.12610833647148e-05	3
14	TCGA-EJ-7331-01A	(NBPF22P)	"(NBPF22P)"	(SLCO4C1)	"(SLCO4C1)"	TCGA-PRAD	5	86126901	-	5	101546603	-	4.5e-05	0.026	1.12610833647148e-05	3
14	TCGA-G9-7510-01A	(NBPF22P)	"(NBPF22P)"	(SLCO4C1)	"(SLCO4C1)"	TCGA-PRAD	5	85587660	-	5	101952017	-	4.5e-05	0.026	1.12610833647148e-05	3
14	TCGA-G9-7510-01A	(NBPF22P)	"(NBPF22P)"	(SLCO4C1)	"(SLCO4C1)"	TCGA-PRAD	5	86239444	+	5	102095428	-	4.5e-05	0.026	1.12610833647148e-05	3
15	TCGA-EJ-5509-01A	LINC02511	"LINC02511"	none	"none"	TCGA-PRAD	4	137054912	+	4	179881182	+	5.1e-05	0.029	9.36878285829857e-06	3
15	TCGA-V1-A8MG-01A	LINC02511	"LINC02511"	none	"none"	TCGA-PRAD	4	136401046	+	4	180105560	+	5.1e-05	0.029	9.36878285829857e-06	3
15	TCGA-V1-A8MG-01A	LINC02511	"LINC02511"	none	"none"	TCGA-PRAD	4	136588316	+	4	180200073	+	5.1e-05	0.029	9.36878285829857e-06	3
15	TCGA-HC-7080-01A	LINC02511	"LINC02511"	none	"none"	TCGA-PRAD	4	136720722	+	4	179820191	+	5.1e-05	0.029	9.36878285829857e-06	3
16	TCGA-V1-A9ZR-01A	EYS	"EYS	SLC25A51P1"	(BCKDHB)	"(BCKDHB)"	TCGA-PRAD	6	66235517	+	6	80817708	-	6.3e-05	0.035	8.26893960600792e-06	3
16	TCGA-EJ-7782-01A	EYS	"EYS	SLC25A51P1"	(BCKDHB)	"(BCKDHB)"	TCGA-PRAD	6	65952972	-	6	80722285	-	6.3e-05	0.035	8.26893960600792e-06	3
16	TCGA-V1-A8MG-01A	EYS	"EYS	SLC25A51P1"	(BCKDHB)	"(BCKDHB)"	TCGA-PRAD	6	65365982	-	6	81281913	+	6.3e-05	0.035	8.26893960600792e-06	3
17	TCGA-EJ-7330-01A	MCPH1	"MCPH1	XKR5	AGPAT5	MCPH1-AS1	MIR8055	MIR4659A	MIR4659B	GS1-24F4.2	DEFB1"	(EFR3A)	"(EFR3A)"	TCGA-PRAD	8	6884575	-	8	131835413	+	7.3e-05	0.04	1.78968109893287e-06	2
17	TCGA-EJ-5509-01A	MCPH1	"MCPH1	XKR5	AGPAT5	MCPH1-AS1	MIR8055	MIR4659A	MIR4659B	GS1-24F4.2	DEFB1"	(EFR3A)	"(EFR3A)"	TCGA-PRAD	8	6615841	-	8	131880898	+	7.3e-05	0.04	1.78968109893287e-06	2
18	TCGA-XJ-A83F-01A	(ELK4)*	"(ELK4)*"	TMPRSS2*	"TMPRSS2*"	TCGA-PRAD	1	205635970	-	21	41495111	+	9.2e-05	0.049	1.59122127463913e-05	2
18	TCGA-J4-8198-01A	(ELK4)*	"(ELK4)*"	TMPRSS2*	"TMPRSS2*"	TCGA-PRAD	1	205635239	+	21	41489351	-	9.2e-05	0.049	1.59122127463913e-05	2
19	TCGA-XQ-A8TA-01A	LINC01340	"LINC01340	LINC02234	LINC01846"	PAM	"PAM	SLCO6A1	LINC00492	LINC00491"	TCGA-PRAD	5	97556260	-	5	102414308	-	0.0001	0.054	0.000116217578583463	6
19	TCGA-TP-A8TV-01A	LINC01340	"LINC01340	LINC02234	LINC01846"	PAM	"PAM	SLCO6A1	LINC00492	LINC00491"	TCGA-PRAD	5	97356553	+	5	102569911	-	0.0001	0.054	0.000116217578583463	6
19	TCGA-EJ-A65M-01A	LINC01340	"LINC01340	LINC02234	LINC01846"	PAM	"PAM	SLCO6A1	LINC00492	LINC00491"	TCGA-PRAD	5	98248159	+	5	102739677	-	0.0001	0.054	0.000116217578583463	6
19	TCGA-2A-A8VX-01A	LINC01340	"LINC01340	LINC02234	LINC01846"	PAM	"PAM	SLCO6A1	LINC00492	LINC00491"	TCGA-PRAD	5	98011026	+	5	103045928	+	0.0001	0.054	0.000116217578583463	6
19	TCGA-EJ-7218-01B	LINC01340	"LINC01340	LINC02234	LINC01846"	PAM	"PAM	SLCO6A1	LINC00492	LINC00491"	TCGA-PRAD	5	98217466	+	5	102629766	-	0.0001	0.054	0.000116217578583463	6
19	TCGA-FC-7961-01A	LINC01340	"LINC01340	LINC02234	LINC01846"	PAM	"PAM	SLCO6A1	LINC00492	LINC00491"	TCGA-PRAD	5	97694177	+	5	102322749	-	0.0001	0.054	0.000116217578583463	6
20	TCGA-YL-A8S9-01A	none	"none"	CENPC	"CENPC	GNRHR	UBA6	STAP1	LOC101927237	UBA6-AS1	(TMPRSS11D)"	TCGA-PRAD	4	63711426	+	4	67210877	-	0.00011	0.058	0.000145851285293254	5
20	TCGA-EJ-7218-01B	none	"none"	CENPC	"CENPC	GNRHR	UBA6	STAP1	LOC101927237	UBA6-AS1	(TMPRSS11D)"	TCGA-PRAD	4	63819220	+	4	67811012	+	0.00011	0.058	0.000145851285293254	5
20	TCGA-EJ-7218-01B	none	"none"	CENPC	"CENPC	GNRHR	UBA6	STAP1	LOC101927237	UBA6-AS1	(TMPRSS11D)"	TCGA-PRAD	4	63846983	-	4	67588683	-	0.00011	0.058	0.000145851285293254	5
20	TCGA-V1-A8MG-01A	none	"none"	CENPC	"CENPC	GNRHR	UBA6	STAP1	LOC101927237	UBA6-AS1	(TMPRSS11D)"	TCGA-PRAD	4	63363149	+	4	67720471	+	0.00011	0.058	0.000145851285293254	5
20	TCGA-V1-A8MG-01A	none	"none"	CENPC	"CENPC	GNRHR	UBA6	STAP1	LOC101927237	UBA6-AS1	(TMPRSS11D)"	TCGA-PRAD	4	63415700	-	4	67670271	-	0.00011	0.058	0.000145851285293254	5
20	TCGA-V1-A8MG-01A	none	"none"	CENPC	"CENPC	GNRHR	UBA6	STAP1	LOC101927237	UBA6-AS1	(TMPRSS11D)"	TCGA-PRAD	4	63594905	+	4	67642206	+	0.00011	0.058	0.000145851285293254	5
20	TCGA-Y6-A8TL-01A	none	"none"	CENPC	"CENPC	GNRHR	UBA6	STAP1	LOC101927237	UBA6-AS1	(TMPRSS11D)"	TCGA-PRAD	4	63502563	+	4	67329600	-	0.00011	0.058	0.000145851285293254	5
20	TCGA-YL-A8S8-01A	none	"none"	CENPC	"CENPC	GNRHR	UBA6	STAP1	LOC101927237	UBA6-AS1	(TMPRSS11D)"	TCGA-PRAD	4	63465055	+	4	67417345	+	0.00011	0.058	0.000145851285293254	5
21	TCGA-FC-A4JI-01A	(LOC101929268)	"(LOC101929268)	(UBE2V2)"	(LOC101929709)	"(LOC101929709)"	TCGA-PRAD	8	48287560	-	8	89323419	+	0.00012	0.063	5.51799074711446e-06	2
21	TCGA-VP-A878-01A	(LOC101929268)	"(LOC101929268)	(UBE2V2)"	(LOC101929709)	"(LOC101929709)"	TCGA-PRAD	8	48325847	+	8	89276304	-	0.00012	0.063	5.51799074711446e-06	2
21	TCGA-VP-A878-01A	(LOC101929268)	"(LOC101929268)	(UBE2V2)"	(LOC101929709)	"(LOC101929709)"	TCGA-PRAD	8	48844261	-	8	89272756	+	0.00012	0.063	5.51799074711446e-06	2
22	TCGA-M7-A725-01A	(ETV4)**	"(ETV4)**	(DHX8)"	TMPRSS2**	"TMPRSS2**"	TCGA-PRAD	17	43552809	+	21	41504534	-	0.00015	0.072	1.02959559168487e-05	2
22	TCGA-M7-A725-01A	(ETV4)**	"(ETV4)**	(DHX8)"	TMPRSS2**	"TMPRSS2**"	TCGA-PRAD	17	43559626	-	21	41495729	-	0.00015	0.072	1.02959559168487e-05	2
22	TCGA-HC-7077-01A	(ETV4)**	"(ETV4)**	(DHX8)"	TMPRSS2**	"TMPRSS2**"	TCGA-PRAD	17	43573533	+	21	41496099	-	0.00015	0.072	1.02959559168487e-05	2
23	TCGA-FC-A4JI-01A	JADE1	"JADE1	SCLT1	LINC02615"	LINC01256	"LINC01256"	TCGA-PRAD	4	128916340	+	4	132759343	-	0.00017	0.08	0.000146046777063124	6
23	TCGA-YL-A8SH-01B	JADE1	"JADE1	SCLT1	LINC02615"	LINC01256	"LINC01256"	TCGA-PRAD	4	128728538	-	4	132687036	-	0.00017	0.08	0.000146046777063124	6
23	TCGA-V1-A9Z7-01A	JADE1	"JADE1	SCLT1	LINC02615"	LINC01256	"LINC01256"	TCGA-PRAD	4	128977175	+	4	133030255	-	0.00017	0.08	0.000146046777063124	6
23	TCGA-HC-7210-01A	JADE1	"JADE1	SCLT1	LINC02615"	LINC01256	"LINC01256"	TCGA-PRAD	4	129080991	+	4	132822447	+	0.00017	0.08	0.000146046777063124	6
23	TCGA-EJ-5509-01A	JADE1	"JADE1	SCLT1	LINC02615"	LINC01256	"LINC01256"	TCGA-PRAD	4	128673342	-	4	132200554	+	0.00017	0.08	0.000146046777063124	6
23	TCGA-HC-7080-01A	JADE1	"JADE1	SCLT1	LINC02615"	LINC01256	"LINC01256"	TCGA-PRAD	4	128325480	+	4	132344839	-	0.00017	0.08	0.000146046777063124	6
24	TCGA-CH-5740-01A	(ALOX15B)	"(ALOX15B)	(ALOX12B)"	ERG*	"ERG*"	TCGA-PRAD	17	8067523	-	21	38456289	+	0.00019	0.086	7.78813316689404e-06	2
24	TCGA-VP-A876-01A	(ALOX15B)	"(ALOX15B)	(ALOX12B)"	ERG*	"ERG*"	TCGA-PRAD	17	8057384	-	21	38506001	+	0.00019	0.086	7.78813316689404e-06	2
25	TCGA-YL-A8SC-01A	ETV1**	"ETV1**"	TMPRSS2**	"TMPRSS2**"	TCGA-PRAD	7	13939476	+	21	41499567	-	0.00021	0.091	1.53405107424098e-05	2
25	TCGA-EJ-5501-01A	ETV1**	"ETV1**"	TMPRSS2**	"TMPRSS2**"	TCGA-PRAD	7	13954375	+	21	41500677	-	0.00021	0.091	1.53405107424098e-05	2
